image_id,class_name,x_min,y_min,x_max,y_max
fa3640d131e70778d70164f476b828d9,Calcification,208.75062182604074,105.86264349748122,236.22788352162652,142.85472483080915
fa3640d131e70778d70164f476b828d9,Pulmonary fibrosis,106.05435623878927,166.03048663000254,141.43133067185585,206.588069778591
fa3640d131e70778d70164f476b828d9,Pleural thickening,76.17283414483984,184.30368343321274,86.8202730518793,246.2542774733643
fa3640d131e70778d70164f476b828d9,Pleural effusion,309.6996247100906,204.04544448879756,321.9929860449303,243.6066520606291
fa3640d131e70778d70164f476b828d9,Lung Opacity,156.44846663756985,43.43997098774911,184.2041053882938,121.37676457584746
fa3640d131e70778d70164f476b828d9,Pleural thickening,116.02283079348217,52.453168260983944,132.80569916903022,81.81645321980797
fa3640d131e70778d70164f476b828d9,Pleural thickening,250.47434935264806,40.95254831877796,266.31435995428893,60.038683542013594
fa3640d131e70778d70164f476b828d9,Pulmonary fibrosis,286.24014794796,187.34933257838546,310.9562147191412,201.52069865898244
1179e8bc6d3b41207a2140674c5ef1d0,Cardiomegaly,105.38420041069689,204.13947248190001,309.12936793271416,284.97441807524007
1179e8bc6d3b41207a2140674c5ef1d0,Calcification,178.11348805779673,76.777436110998,227.6313009239072,132.23396855294058
1179e8bc6d3b41207a2140674c5ef1d0,Pleural thickening,193.41456011333563,18.058315549000294,229.6737487968774,43.79632262946208
1179e8bc6d3b41207a2140674c5ef1d0,Pleural thickening,72.41005834384153,39.186530316543575,134.3879738843141,62.61964124054608
4a8a7088ed91ca054e7e0d6f36f11a61,Pleural thickening,61.141789221815074,65.32822545011832,101.78624215313249,95.31268787519687
4a8a7088ed91ca054e7e0d6f36f11a61,Pulmonary fibrosis,76.3421537327143,75.94772255900027,137.47405448306978,110.30491908773612
4a8a7088ed91ca054e7e0d6f36f11a61,Pulmonary fibrosis,257.4443431735807,91.25734456987442,318.68242871006936,135.80449751690801
4a8a7088ed91ca054e7e0d6f36f11a61,Pleural thickening,302.1721605507219,69.976857493266,337.29400372606096,116.22644940642827
16eadc24e658018c787bf7dfc30ee144,ILD,273.21490896217495,83.41013689675381,359.6127926867737,255.24402141512792
16eadc24e658018c787bf7dfc30ee144,Nodule/Mass,323.10312405932325,124.50028017326039,353.42082198134335,151.7034926526761
16eadc24e658018c787bf7dfc30ee144,Nodule/Mass,97.23039576338383,72.40337409055164,106.32049112984618,79.74403091460366
16eadc24e658018c787bf7dfc30ee144,Nodule/Mass,55.85626600488941,202.892734449574,97.65041749898649,224.2451792654509
203e51fe440b4468f4142d795d381cb4,No finding,,,,
0a6fd1c1d71ff6f9e0f0afa746e223e4,Pleural effusion,53.43983355368563,141.6637890652539,159.9603814988911,287.3563137479055
0a6fd1c1d71ff6f9e0f0afa746e223e4,Cardiomegaly,127.19030794813948,194.34049835638874,320.4257531623314,289.3189209831594
08807797eff7d24d76e4817a3a38477e,Nodule/Mass,76.55086971965336,228.22635311011936,90.8245697334744,241.85124857785766
933a7e742b3bda1d1e345dd123b5f46a,Pulmonary fibrosis,103.8465392358006,202.9363213875959,118.87781271712251,228.62613424658238
933a7e742b3bda1d1e345dd123b5f46a,Pleural thickening,66.95159523619228,226.98635895771093,139.37500382801596,241.47104067607566
933a7e742b3bda1d1e345dd123b5f46a,Other lesion,13.984618527254629,55.21952870811241,49.68851701246487,253.48117676716222
933a7e742b3bda1d1e345dd123b5f46a,Pneumothorax,84.64267403931335,42.687769818033274,184.1517556844283,87.37437599918526
933a7e742b3bda1d1e345dd123b5f46a,Pneumothorax,64.66687326297057,72.57748653522764,108.68761941824448,129.3975420768249
933a7e742b3bda1d1e345dd123b5f46a,ILD,66.97977884325715,153.4472107242516,135.85111225119476,211.86030461468758
62019939690f6d1adffa89335bc8822f,Cardiomegaly,121.2974173599973,169.04090398640264,323.3473782974833,244.72025807833907
b6629ab57e020267189a0e0cd5477442,Nodule/Mass,277.65738396624477,203.7866675967262,331.6431301634579,254.37714378720239
67bbf19b5522fcff2ca65e09b1cd1df8,Aortic enlargement,147.67087415814737,120.41049095180153,246.6559078521754,180.44618020140183
8b1be486cd3aa270873ee8bce40084a0,Aortic enlargement,168.73012883152214,148.2522549193448,232.26018433122948,205.42846151244402
72fce426937854b7068b528e2a3c96d7,Nodule/Mass,232.30803240595017,141.4675675517665,290.326269020298,224.3713122676405
72fce426937854b7068b528e2a3c96d7,Pneumothorax,64.00719726846181,62.95026435525101,149.35633873419667,141.90621170370235
72fce426937854b7068b528e2a3c96d7,Pulmonary fibrosis,232.68742501404608,72.59202408510464,301.0102812234363,106.0530981830144
72fce426937854b7068b528e2a3c96d7,Pulmonary fibrosis,295.73380849682957,120.46632672735828,319.2011283819123,138.60329815578467
6cbf4295b5b72bc01ef6fd171ef7733e,Pleural effusion,290.00447181756226,248.78755313783944,352.91754077452595,294.9445122452363
6cbf4295b5b72bc01ef6fd171ef7733e,Atelectasis,299.7328233134183,217.62068026328484,339.15897581638364,240.13253564509765
f81818f7d9803fe35faa81fb3ae15856,Nodule/Mass,101.21219213037075,126.33689153889071,146.99701034077356,171.5739495745937
f81818f7d9803fe35faa81fb3ae15856,Aortic enlargement,146.57238905895431,147.9540803777265,251.8784669501174,259.9448395008036
2aa1314e73226a5551d4e27f4925c967,ILD,271.3236111920138,66.30938834508132,342.94203306774637,222.78376031054435
2aa1314e73226a5551d4e27f4925c967,ILD,106.25393139323585,65.62509589237669,193.22521931985628,236.89750062506346
2aa1314e73226a5551d4e27f4925c967,Pulmonary fibrosis,113.3744757644655,108.60510327468629,144.5453511031527,123.96134333124544
b92f500effea3979596d1ad5833d62aa,Nodule/Mass,301.50156841820433,106.58551709192905,313.5868414133516,118.37140198069285
19e0d6ab0dc61189088d0e149c5871ac,ILD,264.24007041211235,101.72246479491362,341.2033794057697,207.14223188164434
19e0d6ab0dc61189088d0e149c5871ac,Aortic enlargement,167.6200065594586,113.39759799308729,262.2811504059479,199.65789779309551
19e0d6ab0dc61189088d0e149c5871ac,Calcification,227.24907354937307,114.93247877244686,260.7904237312,153.6114744123082
19e0d6ab0dc61189088d0e149c5871ac,Pleural thickening,74.44958938771713,168.03935373828824,146.3771514443015,186.1509469347312
19e0d6ab0dc61189088d0e149c5871ac,Consolidation,86.57993874319796,131.25327619635064,140.42878465175562,166.9112525351461
19e0d6ab0dc61189088d0e149c5871ac,Pulmonary fibrosis,112.7658350201791,90.71099659381395,173.34935743509757,147.06839436869774
19e0d6ab0dc61189088d0e149c5871ac,Pleural thickening,79.57855934881619,230.8052154164192,134.7123353684708,245.65191521904293
19e0d6ab0dc61189088d0e149c5871ac,Pulmonary fibrosis,87.35383545415212,180.4428807918328,138.9533950622904,236.04522711146285
19e0d6ab0dc61189088d0e149c5871ac,Consolidation,95.48253320063966,183.35399840019045,151.67657414374915,209.262945114573
9ec80d6a0493b9a748309d7d7b85c129,Cardiomegaly,146.99575657858531,172.0327569260997,340.079655499155,235.0633990913052
a6fd708c49961e31f03d1c0423a26b73,Other lesion,123.55161572548839,84.3874978879062,171.8570255680578,176.72350254272914
4b7e11251461edb6c46b6acb16583eb2,ILD,59.74366626221599,170.17914848154885,144.2933018968056,289.85328216481247
4b7e11251461edb6c46b6acb16583eb2,Pulmonary fibrosis,251.55248643161357,108.4966833985893,291.24617112192885,121.97253274300083
4b7e11251461edb6c46b6acb16583eb2,Pulmonary fibrosis,306.26540316691296,165.05106753251303,322.08923692859264,173.88769005343863
12d5529941b5a673cb50f4e1e8c502de,No finding,,,,
958a4c63f5e4151e78a7a3684eb4616f,Nodule/Mass,277.6121138803672,127.79565507529281,306.7867214069424,154.15556080374515
958a4c63f5e4151e78a7a3684eb4616f,Pulmonary fibrosis,305.78428466400953,133.7274456122979,327.21954146098807,145.40084481197832
958a4c63f5e4151e78a7a3684eb4616f,Pleural thickening,326.0450068419755,118.07447850363562,339.55215496061953,166.89051152048077
958a4c63f5e4151e78a7a3684eb4616f,Pulmonary fibrosis,247.00404446744642,110.7906907018074,280.7247883748239,152.84697414776576
958a4c63f5e4151e78a7a3684eb4616f,Pulmonary fibrosis,272.2428834656063,91.53825872432418,291.0685748494796,116.21127834595309
958a4c63f5e4151e78a7a3684eb4616f,Pulmonary fibrosis,59.36026967083592,88.01586199845927,132.6433894618096,165.09819599240836
a8bdfce0a004e021326f6bc6b3cbe879,Aortic enlargement,138.7244010547612,138.1188131630505,240.11637338629396,214.15355312134733
40b1af8c67e6b4610dd91b5230cb9115,Cardiomegaly,164.8384679734051,129.15069812474036,352.45549452359904,248.53024120110356
40b1af8c67e6b4610dd91b5230cb9115,Rib fracture,49.07260931204682,134.3905101435598,82.59993856591058,158.61533913949725
40b1af8c67e6b4610dd91b5230cb9115,ILD,113.32161648544464,62.83679673036428,190.96385265228693,120.0073931607768
40b1af8c67e6b4610dd91b5230cb9115,Other lesion,6.243950760213309,134.41338473456182,35.83299185610372,215.11296160339117
f72a16b39ac8ff4b8f1df59e34710c2b,Other lesion,150.90288125821283,81.57308572559155,210.3165594779352,218.04800028620664
c309b6c9384427e3f85b3d339f72905c,Calcification,220.33603452072,74.65022679372225,254.04747729361975,105.85433245037076
5fc94f48e87133c8b9aa2011b76a50a2,Nodule/Mass,81.7115992669759,114.85434604644459,109.02002963630082,136.63856650300227
5fc94f48e87133c8b9aa2011b76a50a2,Atelectasis,44.66800350678544,264.7167658275945,61.8720637097956,277.15401279115724
5fc94f48e87133c8b9aa2011b76a50a2,Cardiomegaly,134.92548390041344,217.18267555183598,327.93353430293354,293.8790318271396
16e2409846b221679644329b0b682617,Lung Opacity,84.25538052432624,133.57756561198764,136.7911664590769,168.5774486198482
16e2409846b221679644329b0b682617,Aortic enlargement,142.51288571929726,110.04621961187438,270.2771320292655,186.61989045626774
16e2409846b221679644329b0b682617,Cardiomegaly,129.07718968367115,192.16434661538798,326.482934322172,243.34756276141346
ac50740234b410b2a101abff1b10c880,Mediastinal shift,154.24329792051338,49.45478188590416,188.7557577514641,104.54319710781087
ac50740234b410b2a101abff1b10c880,Nodule/Mass,239.21068152667473,45.89147532219975,278.7515513137136,80.43107858420332
ac50740234b410b2a101abff1b10c880,Nodule/Mass,75.51998402119145,120.2039550677226,84.02339687861915,126.8327678149758
ac50740234b410b2a101abff1b10c880,Pulmonary fibrosis,81.04720237851947,49.38032413654355,143.97245752348448,97.87532265592229
ac50740234b410b2a101abff1b10c880,Pleural thickening,92.10163909317546,36.82046840490588,136.31938595179955,54.613597358059245
ac50740234b410b2a101abff1b10c880,Other lesion,63.59424012629991,168.86122376467733,115.5393365234,203.18257685847612
79dfadb515464474f984451c2dc2fc34,No finding,,,,
6da36354fc904b63bc03eb3884e0c35c,Pulmonary fibrosis,264.73875068385325,117.8053325454911,323.60388604552764,137.89323096928814
6da36354fc904b63bc03eb3884e0c35c,Pulmonary fibrosis,271.37144199221103,178.78645276058936,313.2403058762188,209.9944378118455
ff9fcc4087ed5e941209aa3fa948e364,Aortic enlargement,153.0810810810811,97.16602128076738,241.11196911196907,177.9691100838562
5d63f31cc8e21664c69bd7613b1b76e4,ILD,90.3870250421591,175.73413488552927,147.9113387723795,202.99798214581728
5d63f31cc8e21664c69bd7613b1b76e4,Other lesion,106.25580124359922,183.87259675427197,144.4400439783145,218.46105969642838
fdd95f330fd8f4f38dd7a2ba61efc281,Pleural effusion,53.23362161862524,290.8798382828032,100.08942205161166,345.341537178176
fdd95f330fd8f4f38dd7a2ba61efc281,Consolidation,81.34710187841708,285.7338509856026,145.3833624701652,325.61525253890716
fdd95f330fd8f4f38dd7a2ba61efc281,Nodule/Mass,93.11169656265768,110.69654076626496,110.22121443320206,128.3128285596322
fdd95f330fd8f4f38dd7a2ba61efc281,Nodule/Mass,309.35267375385456,303.61446587655297,334.3944237838642,333.2094009705829
fdd95f330fd8f4f38dd7a2ba61efc281,Pulmonary fibrosis,291.82830303564543,133.18464353657714,301.7530821677928,139.20832360371665
fdd95f330fd8f4f38dd7a2ba61efc281,Nodule/Mass,317.35572594517447,264.1497325998767,332.5178618990183,276.93607009980724
fdd95f330fd8f4f38dd7a2ba61efc281,Other lesion,287.50438394399976,162.78508491285314,312.54105203186236,207.86277502029606
511d77216f874b95d6070d31abb5ac6d,Cardiomegaly,139.30773039763238,189.83011394486007,319.02600707713617,258.77219888694503
511d77216f874b95d6070d31abb5ac6d,ILD,303.9710729050312,203.17374328848936,351.9586755786159,221.7065618213079
c8e81a94927978814fe54c325a4b1346,Aortic enlargement,128.86612648521987,180.9138183480769,248.78083424403854,243.06064804816376
c8e81a94927978814fe54c325a4b1346,Cardiomegaly,113.3306177877211,215.1742501058171,279.8518516390361,280.50809671360076
c8e81a94927978814fe54c325a4b1346,Pleural thickening,98.3534549503672,100.52223017407972,151.09941921449962,124.97660498873579
c8e81a94927978814fe54c325a4b1346,Pleural thickening,209.31926980979406,97.61083976000933,250.43111908841595,113.7204419568781
6c71ea8dbd37e59b995085cd189e1621,Pulmonary fibrosis,94.08786541453982,103.55075570890662,125.85257129689285,123.31546159125963
09f6d7dd9a59caf6c35604c0d0d2b74b,Aortic enlargement,163.48734233588794,104.58586016727294,270.5605619948649,179.80561325369268
09f6d7dd9a59caf6c35604c0d0d2b74b,Lung Opacity,251.24398430381225,73.27655334682798,284.5052660353565,94.95073497189308
52e9686ffccd0f4d3a6c58de8a12259b,Pleural thickening,246.45316615716052,59.17809425091158,311.11983282382727,82.11142758424491
52e9686ffccd0f4d3a6c58de8a12259b,Pulmonary fibrosis,69.78649949049387,68.77809425091158,181.78649949049387,147.71142758424492
52e9686ffccd0f4d3a6c58de8a12259b,Pulmonary fibrosis,224.45316615716052,63.44476091757824,317.78649949049395,125.84476091757824
9da8227ee1231405e20fda4498813ba2,Pulmonary fibrosis,247.56157768071913,83.6762496962158,330.3295160126641,153.8319307585311
c1e7586283e0dccbc153dddd3dfc0ec1,Pleural effusion,70.67037952117983,252.2942365702298,98.28807058375511,288.30575026061774
c1e7586283e0dccbc153dddd3dfc0ec1,ILD,274.5873039421124,283.0282008404746,344.1990184012063,313.4517210271817
07cdcea9a6c3049d7a02ade9c680d4d7,Consolidation,310.1088049238579,208.43937170362156,368.30273806668674,260.9992281972148
07cdcea9a6c3049d7a02ade9c680d4d7,Consolidation,30.074911880849296,227.66858749396056,61.71053996520592,268.0499406536724
89712ddf9e0bcf39f38d7fb0c174b316,Aortic enlargement,148.49277846624628,100.58579308227911,298.69204045886624,233.92803014404876
a868475eb59e09a1fc9d6d5c12511d43,Cardiomegaly,152.01682458893424,165.3667934815396,331.94111393873015,293.6138977286438
a868475eb59e09a1fc9d6d5c12511d43,ILD,60.20360697833879,29.706561821307915,167.56583724879314,214.29343440818053
a868475eb59e09a1fc9d6d5c12511d43,ILD,229.76188788822878,46.01544213018823,331.94111393873015,224.6718127865589
e02dd879ec36a05e4030f64b605b54ac,Other lesion,11.006891543780236,163.5946665944257,39.28086414651996,293.5805622220703
e02dd879ec36a05e4030f64b605b54ac,Lung Opacity,47.38589558113015,161.61627912527945,118.39959421126714,201.69526361046985
e02dd879ec36a05e4030f64b605b54ac,Consolidation,65.58223400953366,209.92370835747266,146.9001537563838,246.46067505704912
e02dd879ec36a05e4030f64b605b54ac,Atelectasis,53.14086164909193,237.4461140772166,129.41483425183165,245.57023255394438
e02dd879ec36a05e4030f64b605b54ac,Pleural effusion,30.12716301895495,237.4461140772166,59.71620411484537,289.44047232827444
c28e30456f3d1b1dda8a22f958b7aa96,Consolidation,237.6924206530132,189.16802548778358,300.65687898712395,237.79591410292454
714003ac5b8363ff20f6b187ce55ae9e,Pulmonary fibrosis,28.94305497941859,224.86872398347006,118.43726985545166,253.06872398347005
714003ac5b8363ff20f6b187ce55ae9e,Pulmonary fibrosis,305.0422285331376,245.26872398347004,359.6273525000797,260.86872398347003
7b377cc85094e39b186b83c181b17642,Calcification,226.5952010057785,128.80307548307727,242.58113030781018,148.8247854206835
7b377cc85094e39b186b83c181b17642,Lung cavity,253.72212266830275,115.3381607513361,276.93212895156023,128.87468667548714
7b377cc85094e39b186b83c181b17642,Lung Opacity,214.55149638076537,96.6039294245421,290.73443658189564,162.3568940943515
7b377cc85094e39b186b83c181b17642,Atelectasis,260.36938155619015,238.91641832790674,306.9889446584442,279.7216457960635
7b377cc85094e39b186b83c181b17642,ILD,249.12721789157456,154.03390001717636,321.98874897575644,249.11911928241187
57169906bb821d83315d3291af052418,Nodule/Mass,99.41579653318502,292.2098003991153,133.23666397202788,312.25334236870117
bcf20ca8b53b8e36caeae0010d9f4657,Lung Opacity,97.22850686497475,131.4504636744158,141.6355911683539,154.05287185278246
59779a96f5abd70d14a67ebdd4502d60,Pleural thickening,337.80858400274786,213.60420394102852,377.45704928707556,244.9484985429506
59779a96f5abd70d14a67ebdd4502d60,Pleural effusion,353.3001051238329,222.73216066208755,382.602043907175,250.3241772267431
59779a96f5abd70d14a67ebdd4502d60,Pulmonary fibrosis,319.19456981863146,184.49750913677917,335.5267979929533,226.67387731418123
ea4e23ec626b6c5258ad39994a8880b8,Pulmonary fibrosis,54.25447288292862,118.96590075369791,146.58380149009292,164.53102396242835
ea4e23ec626b6c5258ad39994a8880b8,Pulmonary fibrosis,238.91313009725724,72.44151179320471,328.84429432501463,146.30497467893616
02b0ad6e22487b7e3f08093c42444b0f,Nodule/Mass,227.08760794677676,108.37450590651292,302.2652726619584,270.5284416698362
02b0ad6e22487b7e3f08093c42444b0f,Nodule/Mass,69.7514953642894,98.2398849213052,118.07999410976332,209.72071575858996
02b0ad6e22487b7e3f08093c42444b0f,Nodule/Mass,50.42009586609981,244.53093566430346,70.82546200307769,264.8001776347188
02b0ad6e22487b7e3f08093c42444b0f,Nodule/Mass,118.07999410976328,174.46986015786752,146.00312671825932,230.87122911902347
d2219603fc6867da8ce997d645e8d835,Pulmonary fibrosis,131.98802757780973,40.88989277969789,154.48582309826378,64.99260069989542
d2219603fc6867da8ce997d645e8d835,Pleural thickening,121.03515344285174,25.551805921390407,161.29436647945383,36.23368784056879
b0aff2cb1054d3a5ffcdeb33b2f53ab6,Cardiomegaly,110.39481402691817,201.69111780586388,304.780200839203,301.768337883084
467fb10d9fb7d7816e9086fec5aa86f6,Cardiomegaly,122.92139730188516,206.34689886984114,323.4547306352185,265.11207037379893
467fb10d9fb7d7816e9086fec5aa86f6,Aortic enlargement,138.76901634950417,149.60811259015776,271.0356830161709,229.14373264292823
7858eba2f50d6d515f3ccbbbe9020fa4,Nodule/Mass,69.42206336198564,126.33775046110362,96.71320305277001,147.28463623992596
7858eba2f50d6d515f3ccbbbe9020fa4,Pleural thickening,45.85244271994459,87.50937682231101,100.43472210151334,128.89224872681368
7858eba2f50d6d515f3ccbbbe9020fa4,ILD,31.586619699761844,70.13878861548275,172.38409037721757,262.2370581968777
7858eba2f50d6d515f3ccbbbe9020fa4,Other lesion,205.87776181590752,50.21370214294445,245.57396500250294,118.6742556639735
7858eba2f50d6d515f3ccbbbe9020fa4,Pleural thickening,230.06763563273913,79.84588202518091,338.6119412210861,177.9386154284464
7858eba2f50d6d515f3ccbbbe9020fa4,Nodule/Mass,257.97902849831405,244.8664699900494,292.7132062865851,269.38965334086583
7858eba2f50d6d515f3ccbbbe9020fa4,ILD,238.75118007980686,164.65522444675418,338.611941221086,312.8161238579365
7858eba2f50d6d515f3ccbbbe9020fa4,Calcification,303.877763432815,243.84467068376543,337.37143487150496,320.9905183082087
7858eba2f50d6d515f3ccbbbe9020fa4,Cardiomegaly,104.15624115025666,176.9168161221624,306.35877613197727,287.7820408539781
7858eba2f50d6d515f3ccbbbe9020fa4,Mediastinal shift,195.9537110192586,124.80505150167757,226.96636975878633,164.14432479361216
7858eba2f50d6d515f3ccbbbe9020fa4,Consolidation,251.77649675040848,193.26560502270658,318.1435864529977,283.18394397569995
49769691d05ec479aaee410f1553093d,ILD,64.64865301965692,203.88396594456708,147.5822446928087,269.71816159614855
49769691d05ec479aaee410f1553093d,Nodule/Mass,274.78043331074684,171.2950383380674,291.4330794726737,181.8658934846018
49769691d05ec479aaee410f1553093d,Nodule/Mass,298.03129776324846,220.53975377680086,314.3697430541955,237.04060083480582
49769691d05ec479aaee410f1553093d,ILD,262.33702915702077,187.6766338956821,321.1494973007229,269.6872742690674
2c46afc6145ab7743ca9828389a4d892,Aortic enlargement,140.18716656056367,136.20669590683266,216.3969787330837,230.94532076400353
a7a4d298c34a295825515df73ee720a7,Consolidation,90.15475345688644,155.7597405317037,148.67530140209195,195.8387250168941
a7a4d298c34a295825515df73ee720a7,ILD,52.01776715551658,80.47624264735953,159.1958493472974,275.99669398727497
a7a4d298c34a295825515df73ee720a7,Consolidation,247.30543838839333,79.93463474891101,313.05886304592747,140.05311147669664
a7a4d298c34a295825515df73ee720a7,ILD,235.46982195003716,85.3507137333962,327.52461647058504,271.6638307996868
6db59ec25f0f8ab882e5ce79b1688aed,Aortic enlargement,164.10643748747893,102.11127173998979,260.62556822013624,157.78742956236366
6db59ec25f0f8ab882e5ce79b1688aed,Pulmonary fibrosis,97.41191730637274,82.19257553058893,121.56012145424705,100.86481701897297
19c44a83a0b26af42aefbcbf7b9f9380,Pneumothorax,249.84639757072586,66.65982849746926,305.56811722429444,123.8147199528272
19c44a83a0b26af42aefbcbf7b9f9380,Pleural effusion,218.14266052645408,59.95891018891006,331.5075384423351,132.48649658743324
19c44a83a0b26af42aefbcbf7b9f9380,Mediastinal shift,185.4782041778104,56.80553686723514,245.0428010488665,143.1291315480861
19c44a83a0b26af42aefbcbf7b9f9380,Atelectasis,261.8201836378312,125.95230032424105,319.5935035977108,214.44612748473492
19c44a83a0b26af42aefbcbf7b9f9380,Pleural effusion,287.0701211197541,200.66640339565188,341.9325206488642,258.0609422995497
19c44a83a0b26af42aefbcbf7b9f9380,Infiltration,63.41955653070727,63.53332090733736,179.4599825037382,181.54101800410652
19c44a83a0b26af42aefbcbf7b9f9380,Pleural effusion,301.4511995523093,123.75793873603332,341.6190393122046,211.65332691845452
a2bb3ac911a15a98d939f74bf2a85cd4,Cardiomegaly,153.65201264605315,170.55598267072875,332.01474452487565,248.39382050856665
9d19cfe48e499605ca146bd93557d413,No finding,,,,
7e090684cddb682dd8d56ad47b20a89d,Other lesion,57.245396936649115,232.68959655714656,126.68030249993112,266.2185239282449
7e090684cddb682dd8d56ad47b20a89d,Lung Opacity,99.86380518457574,68.17379662382059,158.66445432954077,129.94004372566212
041c40e3f03d9af32b594c5186575a61,Calcification,235.05681658451343,117.870473719677,257.873281286779,141.48248948761258
a06ad52f2d2ee79591f6381b9e1c19c3,Other lesion,5.956798225599869,222.52081652095612,38.29201083974865,297.1749764850864
a06ad52f2d2ee79591f6381b9e1c19c3,Other lesion,62.54342030036025,233.23206555928786,135.66509428008305,244.2678979018115
a06ad52f2d2ee79591f6381b9e1c19c3,Lung Opacity,113.33548176490713,53.879786214022396,177.13485480565947,238.36992120883028
ec4267f55a215d295040984872bb8e67,Calcification,223.62266943064486,131.5072005618036,254.71700779741582,157.15927524160497
ec4267f55a215d295040984872bb8e67,Calcification,95.67107688024912,169.02293246523004,117.14439848187959,193.67927748097398
ec4267f55a215d295040984872bb8e67,Calcification,65.06412688895828,265.00121666406886,127.7974129545243,297.9192202826116
ec4267f55a215d295040984872bb8e67,Calcification,60.7965564083075,211.55786961278784,81.70765176349619,258.03034530955404
ec4267f55a215d295040984872bb8e67,Pleural thickening,60.36979936024239,210.783328351175,113.71443036837681,306.43917416035214
b8a25a8351b2d2b97953651a7c22c304,Other lesion,6.454569342635841,171.60229388044485,29.563897326587693,247.4541457322967
b8a25a8351b2d2b97953651a7c22c304,Other lesion,35.726384788974855,47.710935855753476,136.63711698556463,215.84920746069176
21f45752082fdc5ce1cb3fb413b1b3de,Cardiomegaly,101.38090348190681,168.7760722612581,331.68242795380985,236.93022714009834
21f45752082fdc5ce1cb3fb413b1b3de,Aortic enlargement,133.85291886297776,123.3399690086979,246.25604902822326,190.66801291930977
21f45752082fdc5ce1cb3fb413b1b3de,Other lesion,237.72900959114563,82.30115948417571,304.0220499573523,159.264063751361
21f45752082fdc5ce1cb3fb413b1b3de,Other lesion,61.5529845083498,111.20917718453309,121.4891579901257,155.1343469370242
594fb89413087c080ddd2c97a3f6acf0,Aortic enlargement,164.53406405908672,110.37232044954409,256.7009104498062,194.23698363294668
8c7341b62afed8980c0cfa1659909be3,Cardiomegaly,110.03150941941452,170.10417653487588,334.2506875016063,246.47089021611706
8c7341b62afed8980c0cfa1659909be3,Nodule/Mass,60.7164409262638,150.6062921907292,71.89452311804462,162.52166595659662
8c7341b62afed8980c0cfa1659909be3,Nodule/Mass,318.4698655837981,107.27766031484768,330.30548202215425,116.48499458847252
8c7341b62afed8980c0cfa1659909be3,Aortic enlargement,186.30548202215425,58.532949454480935,275.7301395564008,152.77272378452327
f8be8b8d517d3b48315bbbeda0ad3a79,Nodule/Mass,67.99106166500059,182.04901707354557,122.29156607817325,238.0440150125616
f8be8b8d517d3b48315bbbeda0ad3a79,Pleural effusion,25.511628377537182,74.50633590531666,101.99114630416577,184.42126662972495
f8be8b8d517d3b48315bbbeda0ad3a79,Pleural effusion,40.54606352550691,199.7459444711088,114.41089707857553,277.4262080119166
f8be8b8d517d3b48315bbbeda0ad3a79,ILD,88.26405334297601,142.67473044112756,171.9339532968945,257.87403283497855
f8be8b8d517d3b48315bbbeda0ad3a79,Atelectasis,117.01087560952291,184.81503113861567,131.12045549641027,228.36669620229466
f8be8b8d517d3b48315bbbeda0ad3a79,Atelectasis,79.81289227136541,253.59901008839444,160.6223043508111,265.6966948283053
f8be8b8d517d3b48315bbbeda0ad3a79,Pulmonary fibrosis,264.0925568546516,260.8576209323409,311.97961586469347,306.13752667315003
f8be8b8d517d3b48315bbbeda0ad3a79,ILD,296.15978387030464,127.4374406578957,355.59104460598166,167.18697623188845
1e41c551c741b13ef41f540a6428058b,Cardiomegaly,140.88545688545688,147.24993376467987,305.55212355212353,258.71660043134654
c4f9d83040df630bb716bd84947d841e,Infiltration,102.30452405435929,42.187764456118,165.5398181720064,116.01129386788277
c4f9d83040df630bb716bd84947d841e,Infiltration,218.4809946425947,53.07011739729449,274.9515828778889,136.30541151494162
c4f9d83040df630bb716bd84947d841e,Pulmonary fibrosis,122.58013129920623,45.78861552649484,141.78428354834114,60.667508260058824
c4f9d83040df630bb716bd84947d841e,Pulmonary fibrosis,256.2121548368396,79.93740045818925,268.331163697271,91.07906989439229
c4f9d83040df630bb716bd84947d841e,Pulmonary fibrosis,233.53788019474214,94.40202393676864,247.0251642490932,109.25758318503937
ea087ad3a387b4c4baecd43b21edfa38,Nodule/Mass,212.62356811140208,76.40599232587115,256.1574979850346,124.347509016292
ea087ad3a387b4c4baecd43b21edfa38,Pleural thickening,248.11318485621118,83.81159246504184,300.1646227485979,102.52047702715728
ea087ad3a387b4c4baecd43b21edfa38,Nodule/Mass,286.44197094060496,124.73727744466937,320.5120030156217,148.9029200040685
ea087ad3a387b4c4baecd43b21edfa38,Pleural effusion,315.30685922638304,213.60447911471775,349.8500861913306,259.5971536632515
ea087ad3a387b4c4baecd43b21edfa38,Atelectasis,237.70289727773377,192.1672155539605,311.04810521700597,240.49850067275875
ea087ad3a387b4c4baecd43b21edfa38,Nodule/Mass,273.3589934597765,145.45038862019442,295.69567027787787,162.20136803134832
4910dbe4c6e17a35ed2ba6e7f3d04ef8,Infiltration,112.82058669654756,52.0117332228667,186.74108891288893,100.91776684822248
4910dbe4c6e17a35ed2ba6e7f3d04ef8,Infiltration,240.59267650035937,47.615685256542584,307.1545766861147,98.71974286506044
c7a6447eb7bd68b642972660f26c0362,Calcification,135.10933829513863,64.98885076997273,159.17268833276518,93.67976812252746
c7a6447eb7bd68b642972660f26c0362,Infiltration,123.69467225164915,47.40409497324566,183.85304734571554,117.43461367249218
